Featur_1,Featur_2,Featur_3,Featur_4,Featur_5,Featur_6,Featur_7,Featur_8,Featur_9,Featur_10,Featur_11,Featur_12,Featur_13,Featur_14,Featur_15,Featur_16,Featur_17,Featur_18,Featur_19,Featur_20,Featur_21,Featur_22,Featur_23,Featur_24,24,Target
1.645779327,-0.135034295,2.475338794,4.573434706,1.62114101,-3.955545943,0.922581426,-1.053725646,-4.845676368,-0.666544753,-0.041754521,4.367689322,-1.389092655,1.96085606,-1.420083069,-2.671034693,3.575566135,2.967372521,-2.055241326,-1.253547517,8.873264403,-3.795197873,0.674879131,1.327394148,-4.671679548,1
1.756696587,0.451013413,-1.49388783,-0.066300393,-0.440533254,1.827337468,0.542544043,0.864625232,7.625506265,2.332713409,0.652294415,0.075913681,0.779105818,-1.377525286,1.357481089,-2.619605566,0.562649319,3.421536827,1.609137108,0.673425487,-8.245045145,1.133036766,-1.363124045,-1.830158207,7.868314375,0
-3.244762538,1.704699816,5.964736531,-0.286764257,1.443676383,3.31604395,-0.485271857,3.886441258,-5.343475728,1.147685145,1.057534928,5.522596639,0.25020951,1.400263839,1.534089253,-0.817323552,-1.083788765,-1.217049934,4.404647419,-4.149950886,6.878514913,10.48561791,-3.964991101,-0.062221786,2.409722135,0
-7.023286266,-2.944492948,-4.341540709,0.518822614,2.613611003,-1.927982633,-2.732491785,2.470922266,-1.39775747,-0.526858259,-2.963798689,-1.315267966,4.975439022,2.281487964,0.43618287,-4.471778691,-1.464279614,1.946239049,1.082199885,-0.325491421,2.139424924,5.201729637,-6.857062845,-5.499432558,0.913788233,1
-0.083788414,4.992115492,0.891979533,-1.658969472,-1.436541114,2.395544395,-1.734960701,-1.843180739,-2.775193318,2.373950481,-1.902579573,-1.548532183,1.887786163,0.072783292,-0.487312231,-0.373116636,-2.651186127,2.70829032,-0.03143558,-1.020314692,8.080105599,2.828536471,-1.916079102,-1.979570216,-1.063970232,1
-1.843675774,6.494534512,-2.043136035,0.806697964,1.382105911,-0.859637906,-2.251125675,2.506410495,-0.097455997,-0.493003049,2.57083255,1.922647237,1.358726563,-0.760525166,1.179220388,1.696301086,1.984863598,1.457006943,-0.765223644,0.553198958,0.244274148,3.397164482,-1.202309371,1.972537275,0.851073231,0
-0.718759042,2.192155717,-0.630079324,-2.123737377,1.022369061,2.303611188,-0.446282676,4.330869422,5.882073954,-0.080839737,1.255904493,4.964382222,5.403308812,-3.930164868,-1.200051469,-5.61626977,-1.207199499,-0.694220742,-0.453430477,-1.268068776,0.353800148,2.506871122,-1.436702907,-1.057779186,4.609042618,0
-1.499007189,1.059081616,-0.45378068,3.822346188,-1.149201321,2.131710471,1.883506773,1.591737916,3.409024562,0.897540593,3.30726198,-0.74309886,-6.233419521,1.395520628,3.745846843,0.121526169,3.166187635,1.36707661,1.09684138,0.585762017,10.40146227,-1.640517733,0.73537393,4.23004424,-6.286253754,1
-1.51094111,0.732673357,4.8108296,-4.40316259,-0.575305087,1.462287954,-0.682469859,0.826909936,-3.30026096,0.217157779,-2.882246447,0.812141827,1.214105737,-3.143077991,-3.767948089,0.076318263,-1.328870135,-4.340694883,-4.402101047,0.296716286,8.872050739,0.609311867,-2.038237241,3.320363653,-0.595595136,1
-0.487781974,0.289897032,2.767230854,-2.916685287,-0.725656689,0.896991243,-2.662191644,-2.373357637,-3.778823708,1.788296276,-0.552453423,4.768110913,-4.653433917,-7.023528896,-2.823627926,-2.292659407,-3.259167801,-3.48593001,-2.534107093,2.033305043,8.816842091,2.850383246,1.714493656,11.08814444,-5.846330711,1
-1.142255633,1.942839612,1.148818701,-2.557821959,-1.862632553,3.178567081,0.674300814,-0.130089549,-6.573993901,-1.768768178,0.453952895,0.291057918,-2.887262327,3.318187751,2.916671267,2.702536616,-1.059687421,0.998855648,2.356604601,0.523680749,1.628925627,7.709478973,-3.729150898,-2.777632255,-1.379635985,1
-1.006610016,-2.102318756,5.2103471,-0.993472096,-4.30146842,1.440368071,0.885736352,0.974720781,-4.409676551,-1.105006856,-0.554045698,-3.768213777,2.550433927,-2.025221139,1.807869376,4.330370548,-1.475624983,-0.015777441,3.467385737,-0.162062099,1.125418839,4.541995163,-5.046320421,-7.344055727,3.598825473,1
1.705350446,0.962851914,2.340242753,-7.415939765,-1.242969237,-1.895792587,-2.147974619,-1.526508996,-1.646801572,1.193578908,-2.129560527,3.006700312,3.910921764,3.387910638,-2.693896818,-0.751918828,-0.311579317,-1.693118797,-4.916557132,-4.684297694,1.120197813,11.47958102,-3.57561373,-3.770434035,0.855959572,1
1.427578003,-0.615391264,2.528059335,2.651187139,2.574058348,5.22641699,3.35593202,-1.937333436,-11.01364856,0.566336112,-3.282106255,-0.997308406,5.716367307,-0.871245162,1.930579273,1.53007865,-2.008874209,-0.750840374,5.129664208,5.521179367,-0.51464957,-1.838199141,-5.241064644,-6.394967283,-2.70867441,1
-4.630986407,2.863484373,-1.191962772,-3.195221856,-0.67972883,-2.766320922,-0.587645389,-0.592673856,-3.365427148,0.094119405,1.896597357,-0.551457714,-1.57991993,-2.037153103,0.302376506,0.95605611,1.392223485,2.144458856,5.151435202,-3.286801188,1.596144049,11.85418432,-3.444002681,-6.97551084,-0.722118278,0
-3.540197876,2.760987913,-0.933833388,3.236671165,2.575072695,-1.561087462,0.723641711,-4.226684082,-17.33141198,2.325067306,-0.693700008,0.791450438,2.199700311,-0.469875911,1.560733643,4.881287792,-3.050773112,-2.514449418,5.665894415,3.694723203,-3.808992072,5.235128026,-1.934109762,1.407912032,-0.982645577,0
-5.239383212,-0.195652364,-2.171577597,-7.512304475,0.668135347,0.905650123,3.731265729,0.925613667,3.046449148,-3.217954323,3.618942355,-0.089237428,-0.836528577,-1.890268375,1.129296435,-2.953329466,-5.158701452,0.091676168,1.898816284,-0.454107191,-5.65509924,1.073503808,-1.716581475,-4.092329856,8.128143448,0
-3.26725992,-1.954771273,-6.19142321,-3.595195932,-4.116847579,-3.300770417,-0.704803283,5.689731719,17.40400636,-0.835598716,1.472362136,-4.863567804,-0.791316091,-5.008599851,-1.281768941,-3.000195769,2.877918376,-1.526349462,-3.162435612,-4.029170299,8.471400639,0.336175137,1.663986684,-3.751266791,-5.321120049,1
7.363203674,0.855964341,-6.29758689,1.957095714,4.854098336,-1.59714106,2.567878154,0.053859129,-0.012156549,5.382944703,-3.343466609,-1.247581289,-4.276985254,-7.694713194,-6.691331984,-1.917118999,-2.381469685,-1.628027303,5.875039876,3.423173663,-14.02979375,-10.33082095,2.516927652,7.29008315,0.92711427,0
0.246401613,0.542137089,-0.17757516,2.581418449,-5.739055861,-0.594594295,1.154116638,2.817756775,7.066195381,2.262175568,1.739756397,-6.561172897,0.722040474,-2.668848216,0.504499121,-0.905464964,-2.600655027,-1.947821419,-3.107633061,1.430634563,12.15600749,-10.16874652,5.1459569,7.405869488,-2.875402331,1
-2.767094719,2.602909871,-1.368381241,-0.352214211,0.449488198,-2.494975613,0.569687655,5.187378093,-4.286963152,-0.262001673,-1.815556435,1.721180676,-2.084516177,-0.238648069,4.706410724,-3.041422565,0.599015234,-1.216810425,1.163969805,-1.038876518,5.118785917,10.03149385,-1.781752545,-3.757735869,0.364745573,0
-0.631848219,2.280775186,-0.57272677,3.995226297,2.488244452,4.615063139,2.814719012,-1.928165946,7.520130288,1.804044634,0.85842958,0.318935636,-5.51751844,0.001107785,2.524683713,-2.353948254,6.102989097,5.042495138,-1.436738748,4.11186404,7.337636868,-8.869491189,2.842053949,2.865188006,-5.106273198,1
-4.714243746,-0.703572955,-4.051050222,-5.142055556,0.561245741,-2.20241553,-1.033871944,0.670694324,5.71451261,-1.497801833,5.138723427,-0.543789963,-6.113114309,-0.980593024,1.181138301,0.01065337,-1.995245303,-2.788413178,1.992052794,-3.824949996,-8.468496966,6.275058848,1.384287652,2.718880426,5.926588453,0
5.143493848,4.390931072,-3.005239408,-0.45681431,-5.577431745,1.261493963,-0.292078431,-1.944307321,4.101938104,7.825554446,-2.049066741,3.878451506,3.305538766,-1.985767162,-4.491760128,-2.118306507,-3.179799189,5.824669198,-1.032253731,-0.024081389,4.267326968,2.384349,-0.080760931,3.119747872,-2.974793869,1
0.547949784,1.144467859,5.009390418,-0.983732684,3.575874565,0.62497899,1.730571443,2.816836569,5.74532287,0.739336604,3.633205968,4.339921069,5.988508925,-0.854602656,0.153656479,0.777954083,-3.228726416,-1.004918266,-9.725428008,1.282585647,10.27656839,-11.07230159,-2.961432703,8.715656837,0.142817224,1
2.27877501,-0.082407904,4.893453058,0.180837315,0.39435703,-1.371002489,-1.561135441,0.463576197,5.552902518,2.878385649,2.473718507,-0.940137611,0.475904379,0.74925431,4.645198775,-1.788302155,4.132790193,0.873252731,-0.454565497,-0.323404302,1.057657884,5.441232817,1.550235405,-0.068275255,-1.042344817,1
1.314773536,0.386634181,3.174824149,-0.27486136,-1.340252931,0.808974697,2.487000055,1.025917805,0.389852722,1.46789835,-1.277861189,3.477381706,0.780557347,-2.619702384,0.926899583,1.240250551,-1.226852891,-0.163234968,-0.740927682,-1.767970739,4.403770499,0.599435296,0.725446132,-2.621718957,0.722540884,1
-5.032076974,-2.387530159,-2.793933083,0.784266401,-1.589265011,1.771714737,2.5993951,2.989864279,-0.002769587,-0.458254002,-1.613345828,1.493316316,-2.863178262,4.087537141,2.254495713,1.363743949,3.07394444,0.522344574,3.456200264,-1.724558239,2.135775256,7.803554985,-2.499297078,-6.195246301,-2.598897842,1
-2.015671202,4.569122134,-5.254085558,-2.557216552,2.929590292,-4.797951007,-2.912254619,4.204039428,9.009638849,1.134539726,2.726151005,0.866122814,-0.098579728,-8.655909363,-2.190477135,1.827580025,2.863296625,1.13036429,2.120128838,-1.527692819,-6.468303763,4.275499383,1.307359501,-0.563378986,-0.913711266,0
1.328635666,2.353338973,2.422827411,-2.486111216,-2.172182388,-0.522522782,0.720727909,1.29445476,3.607971914,1.841024751,0.325947656,5.766107404,3.400622113,4.727879038,-4.176692645,1.041373734,1.352774072,1.823236705,-5.798661419,-6.308162194,9.29738242,2.427699318,-2.324250921,-0.20952421,-0.976886695,1
1.281621665,-0.297885088,0.806812196,5.117233248,0.086958538,-2.416957677,6.090131545,-1.466901693,0.031038334,0.10299896,2.567020963,2.562505655,3.111453071,-1.209422334,2.727349753,1.886672283,-2.274938547,3.405729275,-0.32696744,-3.646331874,9.258492514,-9.288970625,-0.148694212,-6.569407753,-1.019409743,1
2.297865435,1.518876719,5.189690579,0.143696502,-0.254043671,0.025995537,1.021507149,1.102900232,4.029597271,2.09026819,4.856457032,2.37898857,8.049718655,-0.369161042,-2.561466822,-2.591101551,-2.011583738,0.167325539,-8.005642772,3.023355096,9.612542979,-9.937214894,-2.990074832,11.0209376,0.633258297,1
4.535857502,3.304195036,-6.831809416,-1.809072891,1.777882489,-3.46320375,-5.050906356,-2.139839921,1.478663073,0.170726166,-3.250004293,6.421411774,-0.775415617,-5.616797231,-3.568347655,5.011627534,5.198379357,0.824354216,-1.843841977,-0.561055213,-12.07780061,9.352712888,0.774888597,-3.547089478,-6.064159992,0
-1.654577075,-4.221279784,-0.949910758,3.764388071,3.35039528,-3.21021595,-1.829591274,3.595166496,-2.958587975,-2.450485916,-3.575244914,-2.064360644,4.008544772,-0.056536449,0.763230797,-4.648637763,-0.042929332,0.302774202,0.395711768,-0.605264517,4.443600896,-1.60958806,-5.101410442,-6.006498239,-0.336030851,1
0.734012533,-0.807509255,-0.110689378,-3.407475722,-1.013876723,2.370426058,0.344177917,-4.148692908,5.907446969,-3.192621682,-1.329897098,-4.142148243,0.310656685,-2.038194362,0.248282894,-1.04203468,3.690165207,-3.083010808,-2.243588002,-3.394038909,-2.430389533,-0.685701522,2.236300451,-10.80698398,4.27582482,0
1.363478082,-0.439072998,0.971233347,3.113095719,-4.296722037,-4.025890325,1.797591174,4.02991559,0.560631548,0.291635117,1.152888913,-4.152316114,4.641308039,-5.256468716,1.17854838,1.793416338,0.0017176,-3.743744576,0.180043519,-0.420093298,8.374645435,-2.784617083,1.332107084,-2.339305126,-4.05227417,1
-3.38540547,-1.830055763,-1.935521909,3.04486111,-1.14320365,-1.190840413,1.452861573,-0.166937252,2.032898184,3.195877244,-0.704722882,-2.230649004,2.551612425,-0.33159655,0.351588613,-1.241600249,1.034976572,0.897718168,1.477976952,-0.989851364,6.266697836,0.335493893,-2.256823931,-3.105871057,-1.39368702,1
-2.454261314,3.20067851,1.291968857,-2.992268508,-2.125532996,4.049220547,-2.691295029,-3.316015827,-12.76740797,0.036255097,-5.320813417,2.122116135,-2.317667826,-0.67318827,1.528073711,1.36014768,-3.10336446,-2.530507431,-0.18607164,4.74006871,-1.883280257,10.43817718,0.34136988,2.358646065,1.894909041,0
-3.468772627,-1.278566677,0.29506088,-0.756135204,0.211499214,0.652824001,-0.24611709,-1.016618235,-9.756907643,0.152076408,-2.309712969,1.462728552,-5.119395337,1.330658102,0.62711245,1.453335537,-1.654207724,-4.119380448,1.045132703,2.543248368,-1.167373513,5.851677786,-0.647975938,5.82479561,-0.241780841,0
-0.419440907,1.993017041,-0.807391982,-0.289421775,0.593976817,-1.27925712,2.245492466,0.103459576,-10.18926103,-2.744629891,-0.279492053,0.465825853,-0.444684148,0.564150953,1.188665287,-2.017649044,0.807938532,-1.558791755,4.712586889,-0.887481201,-4.774484459,6.627265651,-3.053305741,-6.930234822,5.508298102,0
-4.550842447,1.43420788,1.192510346,0.216238112,-2.922804209,4.69779029,-1.306807158,-4.375287505,-6.490722039,0.44538154,-2.806529638,-0.458431922,-2.143310316,2.251075199,1.209002614,4.623777714,1.776550794,1.147323007,0.949254662,0.654661277,2.518761061,7.770672801,-3.199272352,-2.856891665,1.399902135,0
0.04798502,2.709477897,-2.104638895,-6.082701589,-1.268955407,-1.728311943,2.959362832,-4.197923639,3.504681703,3.376400345,-1.86397494,-2.388967418,2.619395398,-0.475899262,0.073046842,-0.567497494,0.32262646,4.344636349,-1.608542332,0.098294315,-3.166709282,3.765378763,-1.773554797,-9.356472161,2.829675211,0
1.828148672,-2.240556434,0.30071262,-1.260366998,1.157108537,1.165729951,4.210976414,3.455783248,4.353215833,0.809286222,-2.498274072,3.595089219,-1.327254747,-0.878484287,-4.06704447,0.377692216,-2.094701728,2.299004501,-0.147144703,-0.298213266,-0.587472502,-8.133609804,0.910084809,0.599723313,-0.773034225,0
-4.46378133,-0.994084731,0.98727222,-6.918579493,1.928616,-8.395457226,0.291109389,-0.886488834,5.702003936,3.926612297,5.861037075,-3.193914607,-1.03799894,-2.694386505,-1.508021396,-0.569583231,-0.174236475,0.156324494,3.688005914,-4.465757405,-4.933445772,7.277654763,0.405162246,-0.135407411,2.405671875,0
3.263867595,-5.723266757,0.748624244,3.923921774,0.282435279,3.62408129,2.18449831,2.777270826,8.784461153,3.41984625,-1.138056569,1.195855728,4.097227226,-2.219962635,-2.331998891,-0.404539754,-0.534730415,-1.52722442,-0.202442287,5.611180056,-7.120576166,-11.40934407,3.507251773,7.555523521,-0.190569521,1
-0.135701402,4.651499709,-0.718940696,0.365349363,-2.512391172,1.863280193,0.244611251,1.30814577,-1.827785831,0.099778567,1.805628653,0.051047403,-3.118556826,-1.6775782,-5.444546253,-3.202500748,-3.516856777,3.629824622,-0.965124668,2.294007742,10.18907567,-8.461802727,-1.627034941,10.87300555,-0.333587086,1
1.230310245,-0.596393621,1.544713246,2.192657576,-1.633836398,-2.243254416,4.318078831,-2.205993063,-4.928056784,1.290499133,-2.65480318,1.43833455,1.691495866,1.280206972,2.492883495,2.444947217,0.738433058,1.953539552,-2.155937481,-1.763094807,9.750113593,0.297212451,-2.950370195,-8.186039587,-3.826388844,1
-1.526981759,-1.040411248,1.076188099,-3.261998734,1.328316974,-0.663577231,1.919701215,-2.45788361,-3.306254425,2.089534209,0.322893738,-0.025254058,0.317520645,9.855829818,4.075363907,2.954003058,1.915447194,-1.898702182,-3.213433393,0.526248768,-1.9511391,8.30929523,-3.872847951,-0.342122278,-1.399698375,0
2.851520611,0.849736913,-3.962335278,1.90220462,-8.129585366,-0.499699861,2.063453573,-4.905558964,1.487764043,2.857905488,-0.112686967,-3.878070534,5.054764431,-0.640519845,-1.780661555,-2.207087932,-0.319118176,6.298445508,2.180077315,-1.754304831,6.80063186,0.705116916,-2.956114517,-9.885429175,-2.754328019,1
5.975684245,2.826750387,-2.244087661,0.977454541,3.971366313,-3.138692149,2.320619179,-1.59971473,-4.488187608,2.194911946,-5.298433993,4.442022856,-0.566560687,0.291738535,-1.891801315,-1.855684521,-0.374986891,2.213691374,-1.902384171,-1.905542555,0.890372679,-3.078085575,0.68388625,-3.718625264,-2.595151283,1
2.173848759,-2.345622975,0.998882949,1.941849455,-1.611235817,-2.739310112,4.279873875,-1.364382976,-4.008491851,-3.134110906,-0.425469563,-2.320341248,-0.547863152,-1.260341263,-2.00171847,-1.565528538,0.667346773,-0.344271197,2.574269472,-4.969022606,5.001578601,-5.492553954,-0.344614953,-9.489158774,0.926698754,1
-3.554874808,-0.950986341,0.142184521,-3.399185514,1.928190434,0.229137515,0.919848936,-1.12423287,0.082399023,0.827413567,3.010119868,-1.143819971,-1.067137297,3.638684878,-3.534074384,4.441248613,1.329752072,1.774524199,3.800623704,-2.957520633,-3.64328249,3.591786047,-6.580574581,-1.329786662,0.478897153,0
0.383942116,-0.00514627,-3.506799205,-3.502851634,-2.843911011,4.81703413,-3.163562351,-3.377472234,-0.981511998,0.065114873,-6.059220797,-1.091794243,-0.695033535,-0.28018651,0.576429544,3.630236738,-0.327077553,-0.446241405,-0.561478307,1.662545041,-5.163457377,8.684210812,-1.269699933,-5.981978941,-2.460672319,0
-1.764396569,-2.519481755,-0.8336671,-0.371945348,1.503428386,-0.883247474,-1.998371085,2.615787016,-3.346599686,-2.387677753,-0.920611181,-0.554478191,2.451463455,0.552744654,-1.92581133,-1.706431624,-4.393280856,0.475472238,0.457676399,-0.145182987,2.322955354,-1.538647146,-4.741195661,0.274677556,-0.63748868,1
2.453109969,3.161742994,4.779932919,0.241849698,1.308521794,1.71836447,-1.070680975,-1.289965979,-5.750691904,-2.937943504,-3.569243782,1.57406856,3.42234366,-3.344452482,2.641617079,-0.468689963,-0.621361781,0.626195323,-0.970907602,-2.596689209,7.480827896,0.980505791,0.040142277,-11.08964756,0.177309735,1
-3.410031644,1.365893197,6.366602924,1.24966792,-0.388840909,-1.181369953,-0.31432731,-2.124278951,-11.60040613,-2.797669803,2.255980742,-6.468752923,-0.069641884,-3.341620193,0.208562146,-2.330063338,-1.424841004,-0.751324204,3.459144157,0.603703407,15.73393931,-3.010169029,-2.157374083,-1.066708223,-3.275222006,1
1.855059915,4.400633659,-3.120497394,5.752207589,0.043851229,0.598272303,1.593314146,-1.928426515,5.380196356,4.093571166,1.475526042,-1.853199658,-0.768217526,1.478619088,0.978604514,-3.105341034,2.984925201,4.329141852,-0.160051588,0.634982689,5.865269037,-7.514989917,3.488938879,2.804664025,-2.021023335,1
-0.230315711,2.274897223,-3.799439898,-3.662550417,2.895045299,-1.173514426,2.026470736,3.974554782,3.491078924,-4.03941874,-0.072224804,0.889063407,3.314512499,-4.473454173,3.018710162,2.317259088,-0.049396347,-0.918408177,-0.848161747,0.943112595,-7.417726338,0.377609436,-0.382744787,-9.673303141,1.272507254,0
2.531790097,0.851280924,-3.452908275,-0.804737907,-0.752707815,1.727167529,-1.055303794,-1.1272231,-1.452275932,-5.724277899,0.93279455,-3.687830401,-1.912551029,0.107080305,3.618422829,-1.188364443,2.156044618,-0.248460529,3.107024496,1.162607024,-10.63737996,3.726041705,-0.645436562,-8.222796943,3.628612584,0
-0.887543608,0.724151215,1.884381384,-0.675475876,0.211808398,1.127458165,6.633795777,3.636531202,5.246941593,1.995906779,4.480189072,-2.749277884,-0.468497895,-1.299740484,-5.812347028,1.932791467,-4.559997924,-1.518930875,2.71344639,-5.681757997,10.05618923,-14.28746493,-0.4014162,4.107511678,1.046815056,0
0.552430714,1.515812565,0.096352057,0.398232109,3.302253721,1.096983979,5.860288197,4.108347455,6.096680924,-2.489129576,4.672799469,-0.87938376,-1.692825036,-4.81715787,0.4519671,7.467183785,-4.432972416,-0.95510409,-1.717124799,0.66392453,0.859675078,-18.66121087,0.99914577,4.29534766,1.491215515,0
3.392588433,-1.363131099,-0.384454722,-6.310552644,1.190178943,1.240807777,3.719559474,1.583866123,0.594466446,-1.829902839,-1.395566206,4.260377942,3.529829507,1.366050283,3.041016562,-3.384535732,0.068991432,-4.571015452,1.976451109,-2.195170554,-11.46926973,10.31544607,1.337611814,-12.25950739,2.702864865,0
0.928226484,-4.81423796,3.056093674,3.92449225,1.788211381,3.710159903,0.52191717,4.094699758,4.504325597,1.762543052,0.703239167,2.73977526,-5.846956951,0.256392049,-0.725460621,5.752304677,-2.773984075,-0.695180351,0.370353804,-0.098789957,1.073867676,-8.810988349,-0.495565284,11.93911649,-1.105288892,0
-3.725734044,2.900158487,-4.808588082,5.092204021,-1.320717467,-1.812953613,-0.370572663,-1.749107509,1.769347544,3.390735234,3.74536981,-5.162985242,-2.694418211,-0.253500707,-6.447011155,5.531560813,-4.722326323,7.03846756,-0.807721387,2.092408377,5.42328229,-17.01066205,-3.282253887,15.10245793,1.586488878,0
1.357918442,-0.784874616,-0.432334423,5.77652103,-1.311127006,1.750055409,3.202173751,-0.773190199,3.36252926,6.060968765,0.334018954,-1.512658563,-2.041038302,1.64246905,0.376733741,-1.182652972,0.987056023,-1.951685579,-0.500581238,-0.289269731,8.288764044,-6.106010248,0.603051734,7.518630078,-1.311156653,1
4.328093428,2.423137676,-2.623030415,-1.807149443,1.966753622,-2.529007877,-1.324480943,-2.657634528,0.457605056,1.99295063,-0.437013455,1.281737052,-0.420490977,-1.052250955,-2.228234554,-5.174047029,-0.954004988,0.926621562,-2.201518658,0.007114642,-0.694247233,-0.487906676,0.931938293,2.811036695,-1.885065911,1
-0.185270581,0.304650794,-0.887536417,-0.223817934,0.211664682,1.292760039,0.368800803,0.962705553,6.939393421,1.559650482,-0.103733642,-1.496766863,-2.170567702,0.817750803,-0.073268677,1.211832728,1.861215071,1.107975926,-1.438983454,0.503704787,-3.165640207,-2.9548289,0.953906545,2.483795318,2.907298893,0
0.177998494,0.750341559,2.414134442,-1.967675914,1.433619243,-1.506855031,5.763131005,-2.093554981,-8.360985122,-4.010700618,-1.389613638,-1.409143859,2.704212994,2.836572091,1.145642254,0.223157062,3.155337869,2.062731763,0.563054621,-0.673035098,3.076750899,-0.311124434,-4.735702034,-15.05384801,-0.509129116,0
-2.777692748,-0.562839315,1.169932768,0.911902199,0.962702063,-5.503011897,5.410849916,-1.201054376,-13.02672323,-3.100586788,-0.223329757,3.73228413,-2.322018494,-2.706346405,1.865354456,-0.168893922,-2.422174174,2.651133445,0.800720586,3.029336056,5.848528832,-2.215517627,-1.370399762,-3.258136351,-2.801769471,1
-3.506061244,-0.69531581,-2.214714886,1.486329161,1.920139731,-1.655675243,0.584863765,2.665934303,-7.07952786,0.809374219,-2.767102327,0.20750648,4.980777697,1.620935494,2.880618481,2.235555295,-4.158296389,-0.625401614,2.090491236,0.110464112,0.692360315,4.516845475,-5.417881422,-4.83556424,0.073831885,1
7.123575534,2.641698613,2.035185278,1.476144568,5.652702222,-2.261263841,-0.584206423,-0.325896693,5.10525814,2.380020187,0.461102709,1.489855026,4.84565009,2.348014912,2.356348851,-2.051599875,1.10468539,2.020256637,-3.585578977,-4.36161764,1.156647637,-3.536945375,-0.004591808,-4.016572475,0.310513149,1
-1.159859764,1.036929996,4.755761094,0.574532128,-2.195339941,-0.514828309,1.285134065,0.58037737,-15.62435429,-3.209244826,-1.881764333,-0.414716593,0.889631806,3.458183111,2.414885636,2.191668798,-1.937957974,1.766643361,3.097024228,2.218592588,2.23453301,4.717186261,-3.08261924,-4.755828312,1.197330913,1
0.058842793,3.102294245,0.49109486,0.516710351,-1.521556149,-2.948261229,3.913409103,-1.108740615,-12.1010874,-2.663751175,-1.490788689,3.327313837,-5.160334401,-3.776937671,0.428664773,-0.442110682,-2.155577392,3.314849293,2.70768701,-0.693662089,10.8052752,0.259555703,0.706473109,-5.505336738,-5.57105901,1
3.663300552,-2.25060686,-1.476788049,-0.07642081,0.328197742,2.171354438,1.573624492,-0.141541462,6.939242518,0.957256066,-3.133265954,-2.089668065,1.620485643,-5.411933568,-5.642942643,3.347053374,3.679640445,-1.482444395,0.774789478,-0.109838689,-8.68461363,-6.382197819,-1.177257724,-4.427800246,2.364141524,0
2.799174314,-0.196034501,1.692988769,2.088600807,-0.129683161,1.085812046,2.259597385,-0.118028952,-5.094815428,3.402893074,-0.389292816,-0.927295084,-1.407183809,0.331832945,-0.152367745,2.71315635,-0.68154662,-2.416616135,3.288010903,-0.957170184,3.999988766,0.887751979,-3.63902711,1.585884297,-3.152468206,1
-7.006581283,1.032279535,0.746032091,3.576370844,-4.838540396,3.569044506,-0.071657493,-0.042175122,-16.78713077,-3.442317689,-2.757456134,1.218367202,-3.249554779,0.326711923,2.94563734,5.207221085,2.178723483,0.928325781,6.980231075,2.384228575,5.449002332,13.03736983,-5.632406087,-6.520546309,-2.11063241,0
7.558288099,3.954383843,-2.269727039,-3.462289592,0.927454105,-0.154818341,-3.009628582,-4.020939317,-1.887983267,0.164931751,0.341567584,-0.35338295,-3.313515409,-7.5089677,-3.930597732,-7.267321423,-4.716714997,-2.485283714,1.544696209,-3.255101769,3.925771639,-0.493728161,2.314135696,1.643596678,-4.359177878,1
-1.746997542,-3.530941332,-4.367490968,0.254468804,-0.589745249,5.177231954,1.068975289,2.09222034,8.533006932,2.135031646,-4.414984737,1.697093012,1.594387427,1.955106333,3.452325719,-3.386240242,5.517470292,1.725450228,2.539051822,1.988389006,-7.395901355,9.510311276,-2.062753229,-9.586393643,0.557191264,1
-1.967279899,2.186436304,3.197637158,-2.04387284,-1.204521103,0.418181764,-1.311116782,-2.871211721,-5.140338955,1.471595059,0.035985732,4.91452454,-0.849052336,-1.405792373,-0.536652878,-1.814647152,-1.624027741,-1.243244686,-1.701015227,0.734028491,6.520150562,5.443288517,3.357853185,5.297117112,-2.913630289,1
5.957940304,0.076383699,0.105797059,4.69158288,-1.394138888,-1.219505601,1.75731971,-0.321406245,-2.071622107,2.665352071,2.198370719,-1.639546563,-5.299469618,-3.467965371,-3.546582506,-4.650045638,-2.935955002,2.134797765,-0.287097739,3.8259722,10.78173128,-13.05221679,-1.561981166,13.83789604,-5.439892294,0
-1.414488477,3.053394308,-1.941474257,3.10674727,-0.726677647,0.478597712,2.630333266,-1.379001361,-9.733967857,0.830346933,-1.084603017,-1.496451898,1.345712888,2.061227305,0.723072467,3.326606003,0.926838481,0.931303495,4.278653718,1.37177285,3.056578402,2.264942441,-3.232652927,-4.485921946,-3.617755048,0
-3.072189533,5.501824018,0.322348578,-5.946590295,-0.05047815,-5.701185964,2.42278472,-2.607260056,-6.58405546,-1.036446571,1.444878085,-2.646321362,4.31349808,-5.612454714,6.386859768,-0.479144602,-0.971017947,-0.658999139,3.542574437,-4.617731189,4.399666034,13.9837837,-2.038073061,-19.5104692,1.019338858,0
0.741866102,-2.038325402,1.255509601,0.470977202,-0.122619481,2.956568577,-1.105067505,-1.009062459,1.186746851,-1.688410011,1.650613721,-5.877024225,-3.238120626,-0.084119434,-1.604921569,-2.094398611,-0.078864274,-1.613367999,-0.260624591,4.38461895,2.526235604,-9.047313581,1.263207706,8.002649917,-3.513659555,1
-1.10419464,1.985515766,-5.446168843,-0.915167838,-3.451825009,2.222892621,1.915877102,-1.209796652,3.913334657,5.639380523,-6.714525877,-1.353341322,1.846254605,1.271649767,-1.224239555,2.837691254,0.099504809,4.063508421,-5.430670591,2.630168872,6.432778075,-0.119520901,-4.989700513,-2.418638118,-2.938216246,1
